method,rmse,top1_regret,top1_hit_rate
static_base,0.13291613731436966,0.041838470846414566,0.3427230046948357
static_plus_svd,0.09307948843215123,0.04045349732041359,0.3568075117370892
static_svd_plus_history_rates,0.09308108244582562,0.04048452153801918,0.3427230046948357
embedding_shared_knn,0.09180564389302573,0.03890600800514221,0.38028169014084506
embedding_program_specific_knn,0.09199720137681426,0.038644421845674515,0.38497652582159625
