method,rmse,top1_regret,top1_hit_rate
static_base,0.11898826142552014,0.03378722444176674,0.4272300469483568
static_plus_svd,0.07876155585523867,0.03194045647978783,0.45539906103286387
static_svd_plus_history_rates,0.07866309703198034,0.03336087241768837,0.431924882629108
embedding_shared_knn,0.0807417956753921,0.03536227345466614,0.41784037558685444
embedding_program_specific_knn,0.0789160814120765,0.033794697374105453,0.4507042253521127
propensity_full_shared_knn,0.07894865499730484,0.038502831012010574,0.38967136150234744
propensity_full_fixed_chebyshev_k50,0.07807995061223948,0.034163814038038254,0.4225352112676056
propensity_leave_one_program_out_knn,0.07867947384471775,0.037534382194280624,0.4084507042253521
