method,rmse,top1_regret,top1_hit_rate
base_ridge,0.10190914124609597,0.018293853849172592,0.4694835680751174
prespecified_broad_knn,0.10192885734436426,0.018571441993117332,0.460093896713615
globally_tuned_shared_knn,0.10190619266753366,0.01869867742061615,0.460093896713615
program_specific_knn,0.10192326609132357,0.01878422684967518,0.47417840375586856
