seed,method,rmse,top1_regret,top1_hit_rate,ndcg,pairwise_log_loss
20260912,base_embedding,0.08711846650598348,0.032296810299158096,0.4084507042253521,0.9770067525781653,0.6366550905835235
20260912,tuned_smoothed_embedding,0.089796878632209,0.03383517637848854,0.39436619718309857,0.9761530981913138,0.6356167756587107
20260912,tuned_augmented_embedding,0.08654365327795732,0.033471137285232544,0.39436619718309857,0.9770869135445063,0.6364361044296077
20260912,fixed_smoothed_embedding,0.08654495611676322,0.03214331343770027,0.41784037558685444,0.9770617312680895,0.6363779451826423
20260912,fixed_augmented_embedding,0.08698044790143142,0.032702963799238205,0.39436619718309857,0.9769015674886431,0.63650245750231
20260913,base_embedding,0.08353277338549928,0.035607099533081055,0.38497652582159625,0.976875927583566,0.637363876513851
20260913,tuned_smoothed_embedding,0.0863476517048904,0.0384477861225605,0.3427230046948357,0.9757668853689837,0.6362810328790628
20260913,tuned_augmented_embedding,0.0847459160359439,0.040680378675460815,0.3755868544600939,0.9747606818448069,0.6370221976612579
20260913,fixed_smoothed_embedding,0.08311170503771798,0.036446597427129745,0.38497652582159625,0.9765663098122821,0.6370226672521364
20260913,fixed_augmented_embedding,0.08350274845618302,0.03629906848073006,0.38497652582159625,0.9766829979803018,0.6372595212738335
20260914,base_embedding,0.07876155585523867,0.03194045647978783,0.45539906103286387,0.9774191551591431,0.6396683096353617
20260914,tuned_smoothed_embedding,0.08193253743143082,0.0333208329975605,0.460093896713615,0.9769780393548528,0.6392269700914485
20260914,tuned_augmented_embedding,0.07939210004949633,0.03317618370056152,0.4460093896713615,0.9768066319288335,0.6396355085385185
20260914,fixed_smoothed_embedding,0.07942641579768354,0.032817065715789795,0.4507042253521127,0.9771917071573454,0.639527053094385
20260914,fixed_augmented_embedding,0.07893953894961094,0.03184162825345993,0.460093896713615,0.9773228122067938,0.6397787340724044
20260915,base_embedding,0.08667755858794582,0.039333295077085495,0.3615023474178404,0.9756637642976853,0.6366169983134408
20260915,tuned_smoothed_embedding,0.09020630639195491,0.03911557421088219,0.3755868544600939,0.976030686386261,0.63563663763974
20260915,tuned_augmented_embedding,0.08601685399360726,0.04131988435983658,0.37089201877934275,0.975397924104707,0.6367186233171449
20260915,fixed_smoothed_embedding,0.08657905195827016,0.03899620100855827,0.38028169014084506,0.9759135207991709,0.6363381055045975
20260915,fixed_augmented_embedding,0.08635790565188545,0.0394267812371254,0.38497652582159625,0.9759926329770121,0.636600109774617
20260916,base_embedding,0.0856514967646974,0.034983523190021515,0.4413145539906103,0.9773442546415579,0.6365969898837729
20260916,tuned_smoothed_embedding,0.08630428275910523,0.03490987420082092,0.4507042253521127,0.9775614756634242,0.6363201864521159
20260916,tuned_augmented_embedding,0.08692561542975379,0.03465446084737778,0.45539906103286387,0.9769562953852534,0.6358552514809194
20260916,fixed_smoothed_embedding,0.08624375626499788,0.03465062752366066,0.4460093896713615,0.977528442121194,0.6362834377070965
20260916,fixed_augmented_embedding,0.08567836281506541,0.0362909659743309,0.4413145539906103,0.9772175685853643,0.6363654111335703
20260917,base_embedding,0.08062587722531826,0.0432492159307003,0.3380281690140845,0.9750233454118488,0.637466419266156
20260917,tuned_smoothed_embedding,0.08216332717027298,0.04286062344908714,0.3427230046948357,0.9752395701909108,0.6368909592477656
20260917,tuned_augmented_embedding,0.08046252676072502,0.04411962628364563,0.3286384976525822,0.9748288746311397,0.6368322619653707
20260917,fixed_smoothed_embedding,0.08078084373177381,0.04276452958583832,0.3474178403755869,0.975079272044517,0.6372091705397922
20260917,fixed_augmented_embedding,0.08053956181460827,0.04388319328427315,0.3380281690140845,0.9748944829744914,0.6372614404837993
20260918,base_embedding,0.08116262351383521,0.03785739094018936,0.3615023474178404,0.9772196499606104,0.6356728872770652
20260918,tuned_smoothed_embedding,0.08073246717604769,0.03792179375886917,0.352112676056338,0.9770965051583971,0.6345375950962125
20260918,tuned_augmented_embedding,0.07875682800142493,0.03720567375421524,0.36619718309859156,0.9771831392978524,0.6354959051850979
20260918,fixed_smoothed_embedding,0.08016985558954694,0.03757831081748009,0.36619718309859156,0.9772386976494604,0.6352780187765819
20260918,fixed_augmented_embedding,0.0806519019363807,0.038215022534132004,0.352112676056338,0.9769262812054091,0.6355055850829263
20260919,base_embedding,0.08536231942534188,0.03284407779574394,0.4131455399061033,0.9779702205723161,0.6368565188863082
20260919,tuned_smoothed_embedding,0.08606156858689827,0.03658448904752731,0.39906103286384975,0.977004299064738,0.6363361718432995
20260919,tuned_augmented_embedding,0.08522925716104662,0.03272666409611702,0.41784037558685444,0.9780789929266875,0.6368481147624506
20260919,fixed_smoothed_embedding,0.08481328736810381,0.03392262011766434,0.4084507042253521,0.9776368351883751,0.6366615251315901
20260919,fixed_augmented_embedding,0.08497553706238753,0.03425999730825424,0.39906103286384975,0.9775455725832177,0.6367935356159757
20260920,base_embedding,0.08303700458167095,0.03562510386109352,0.39906103286384975,0.9770857443252022,0.6375404304124305
