method,rmse,top1_regret,top1_hit_rate
static_base,0.1290489713580433,0.04287826642394066,0.3333333333333333
static_plus_svd,0.08946554784373342,0.043099623173475266,0.28169014084507044
static_svd_plus_history_rates,0.08933396982530892,0.041824135929346085,0.29577464788732394
embedding_shared_knn,0.08881703836541409,0.04068571701645851,0.30985915492957744
embedding_program_specific_knn,0.08744845275287651,0.04062344878911972,0.30985915492957744
