method,rmse,top1_regret,top1_hit_rate
base_ridge,0.11601939591007408,0.020670223981142044,0.4788732394366197
globally_tuned_shared_knn,0.11677721670472545,0.02104705013334751,0.48826291079812206
program_specific_knn,0.11679133992774231,0.02109857089817524,0.4694835680751174
