method,rmse,top1_regret,top1_hit_rate
base_ridge,0.11025696989399765,0.015461827628314495,0.5211267605633803
prespecified_broad_knn,0.11060055998302591,0.015044859610497952,0.5305164319248826
globally_tuned_shared_knn,0.11108835688980648,0.014441987499594688,0.5305164319248826
program_specific_knn,0.11100812866456441,0.015697449445724487,0.5258215962441315
