seed,method,rmse,top1_regret,top1_hit_rate,ndcg,pairwise_log_loss
20260912,base_propensity,0.08711846650598348,0.032296810299158096,0.4084507042253521,0.9770067525781653,0.6366550905835235
20260912,fixed_propensity_peer_mean,0.08716748256682837,0.033496275544166565,0.39436619718309857,0.9773594728695292,0.636663873329129
20260912,base_pairwise_ranker,,0.03216271102428436,0.37089201877934275,0.9785098005662448,0.20285182594818782
20260912,restricted_base_pairwise_ranker,,0.03294846788048744,0.37089201877934275,0.9777423458914565,0.5318171770549186
20260912,propensity_neighborhood_ranker,,0.03216991573572159,0.3755868544600939,0.9785593258423023,0.2018841650426869
20260912,embedding_neighborhood_ranker,,0.03257274627685547,0.39906103286384975,0.9779343741865489,0.21327803658157696
20260912,neighborhood_pairwise_ranker,,0.033954981714487076,0.38028169014084506,0.9773583019991291,0.21408642668939545
20260912,restricted_neighborhood_ranker,,0.03229420632123947,0.41784037558685444,0.9777958055906201,0.5763979140549541
20260913,base_propensity,0.08353277338549928,0.035607099533081055,0.38497652582159625,0.976875927583566,0.637363876513851
20260913,fixed_propensity_peer_mean,0.08346795922825336,0.03530934080481529,0.39436619718309857,0.9775880937086309,0.6370235957091921
20260913,base_pairwise_ranker,,0.039991848170757294,0.3427230046948357,0.9769106731417225,0.20391710071599145
20260913,restricted_base_pairwise_ranker,,0.03833458572626114,0.37089201877934275,0.9770128263982856,0.561092267224809
20260913,propensity_neighborhood_ranker,,0.03965390846133232,0.3427230046948357,0.9770479538901234,0.20102984315996145
20260913,embedding_neighborhood_ranker,,0.03607368841767311,0.38497652582159625,0.9782011669464346,0.20103841315056337
20260913,neighborhood_pairwise_ranker,,0.033313531428575516,0.40375586854460094,0.9787098935923285,0.20047945124937394
20260913,restricted_neighborhood_ranker,,0.037500735372304916,0.38497652582159625,0.977256553540638,0.5681192265753071
20260914,base_propensity,0.07876155585523867,0.03194045647978783,0.45539906103286387,0.9774191551591431,0.6396683096353617
20260914,fixed_propensity_peer_mean,0.07807995061223948,0.034163814038038254,0.4225352112676056,0.97679669600483,0.6393876956769274
20260914,base_pairwise_ranker,,0.036992669105529785,0.38497652582159625,0.9769654037431397,0.21490572090448357
20260914,restricted_base_pairwise_ranker,,0.032827381044626236,0.43661971830985913,0.9770761803385163,0.5818197387193901
20260914,propensity_neighborhood_ranker,,0.03602474555373192,0.39436619718309857,0.9775596694320325,0.21294327954923228
20260914,embedding_neighborhood_ranker,,0.03915994614362717,0.39906103286384975,0.9758654345882809,0.2174708819538308
20260914,neighborhood_pairwise_ranker,,0.039299141615629196,0.38497652582159625,0.9758804467213532,0.2190312954093649
20260914,restricted_neighborhood_ranker,,0.038790903985500336,0.38497652582159625,0.9759887730051815,0.5410212868559926
