method,rmse,top1_regret,top1_hit_rate,coverage,mean_support,mean_level
base_ridge,0.10906889120858969,0.019778426736593246,0.49469964664310956,,,
fixed_level_1,0.10831091552972794,0.0188758485019207,0.4876325088339223,1.0,258.678445229682,
fixed_level_2,0.10837800800800323,0.019523894414305687,0.4840989399293286,1.0,216.78798586572438,
fixed_level_3,0.10853100568056107,0.020089413970708847,0.48175182481751827,0.9681978798586572,96.2080291970803,
fixed_level_4,0.11038834601640701,0.021560290828347206,0.4605263157894737,0.8056537102473498,17.50438596491228,
adaptive_theorem_rule,0.10829983651638031,0.0188758485019207,0.4876325088339223,1.0,240.57950530035336,1.6254416961130742
