method,rmse,top1_regret,top1_hit_rate
base_ridge,0.10602302183812784,0.018716897815465927,0.48826291079812206
globally_tuned_shared_knn,0.10595690821567565,0.019033154472708702,0.4835680751173709
program_specific_knn,0.10600233709717898,0.018585648387670517,0.48826291079812206
