method,rmse,top1_regret,top1_hit_rate
static_base,0.1290489713580433,0.04287826642394066,0.3333333333333333
static_plus_svd,0.08907358116232976,0.04298761487007141,0.3051643192488263
static_svd_plus_history_rates,0.08900983927644258,0.03999565914273262,0.3192488262910798
embedding_shared_knn,0.08802048828445509,0.041669417172670364,0.30985915492957744
embedding_program_specific_knn,0.08794077366611067,0.040542639791965485,0.3192488262910798
