method,rmse,top1_regret,top1_hit_rate,coverage,mean_support,mean_level
base_ridge,0.10832813005267959,0.019000420346856117,0.49469964664310956,,,
fixed_level_1_base_fallback,0.10797363519668579,0.01894534006714821,0.49823321554770317,1.0,261.0247349823322,
fixed_level_2_base_fallback,0.10787323862314224,0.018975861370563507,0.49823321554770317,1.0,235.61484098939928,
fixed_level_3_base_fallback,0.1114167869091034,0.02099040150642395,0.46996466431095407,0.9858657243816255,129.31182795698925,
fixed_level_4_base_fallback,0.1156960278749466,0.020820800215005875,0.4734982332155477,0.8939929328621908,37.85375494071146,
adaptive_theorem_rule,0.10809824615716934,0.01894534006714821,0.49823321554770317,1.0,235.14487632508835,1.5795053003533568
