seed,method,rmse,top1_regret,top1_hit_rate,ndcg,pairwise_log_loss
20260912,preliminary_base,0.08711846650598348,0.032296810299158096,0.4084507042253521,0.9770067525781653,0.6366550905835235
20260912,stacked_base_preprocessor,0.08712709013410687,0.03224770352244377,0.4131455399061033,0.9769905822195962,0.6366543705746646
20260912,propensity_neighborhood_preprocessor,0.08790934355687978,0.03296498954296112,0.41784037558685444,0.9769912845378584,0.6366900922368053
20260912,embedding_neighborhood_preprocessor,0.0871325269116991,0.032296810299158096,0.4084507042253521,0.9769816388525069,0.6366583699057273
20260912,combined_neighborhood_preprocessor,0.08713885170288121,0.032296810299158096,0.4084507042253521,0.9770002904888955,0.6366602091212914
20260913,preliminary_base,0.08353277338549928,0.035607099533081055,0.38497652582159625,0.976875927583566,0.637363876513851
20260913,stacked_base_preprocessor,0.08403508087196622,0.03722648322582245,0.36619718309859156,0.9755963838652799,0.6374582031455303
20260913,propensity_neighborhood_preprocessor,0.08386998504862404,0.03761901706457138,0.36619718309859156,0.9759689357305814,0.6374873559561575
20260913,embedding_neighborhood_preprocessor,0.08354333718292675,0.035607099533081055,0.38497652582159625,0.9768701799718748,0.637368421477089
20260913,combined_neighborhood_preprocessor,0.08354431236852747,0.035607099533081055,0.38497652582159625,0.9768892578450573,0.6373694848298854
20260914,preliminary_base,0.07876155585523867,0.03194045647978783,0.45539906103286387,0.9774191551591431,0.6396683096353617
20260914,stacked_base_preprocessor,0.0787695625411793,0.03194045647978783,0.45539906103286387,0.9774100391534273,0.639668046964762
20260914,propensity_neighborhood_preprocessor,0.07876014330411486,0.03194045647978783,0.45539906103286387,0.9774274861929197,0.6396685532683891
20260914,embedding_neighborhood_preprocessor,0.07876223566340604,0.03194045647978783,0.45539906103286387,0.9773478653540668,0.6396700129572146
20260914,combined_neighborhood_preprocessor,0.07875300403628692,0.03194045647978783,0.45539906103286387,0.9773527794325315,0.6396704753314087
20260915,preliminary_base,0.08667755858794582,0.039333295077085495,0.3615023474178404,0.9756637642976853,0.6366169983134408
20260915,stacked_base_preprocessor,0.08668224855479652,0.039333295077085495,0.3615023474178404,0.9756766491937121,0.6366163974006182
20260915,propensity_neighborhood_preprocessor,0.08668093466952231,0.039333295077085495,0.3615023474178404,0.9756766491937121,0.6366193254790986
20260915,embedding_neighborhood_preprocessor,0.08668274119964164,0.03868522867560387,0.36619718309859156,0.9758002539729319,0.6366207719123698
20260915,combined_neighborhood_preprocessor,0.08668142802027598,0.03991510346531868,0.3615023474178404,0.97560829046932,0.636623636292682
20260916,preliminary_base,0.0856514967646974,0.034983523190021515,0.4413145539906103,0.9773442546415579,0.6365969898837729
20260916,stacked_base_preprocessor,0.08564901746216756,0.034983523190021515,0.4413145539906103,0.9773503275123079,0.6365960932698951
20260916,propensity_neighborhood_preprocessor,0.085127783159876,0.03517809510231018,0.4507042253521127,0.9772883465244308,0.6366402913418381
20260916,embedding_neighborhood_preprocessor,0.08546515354598799,0.03462018072605133,0.460093896713615,0.9772194366638581,0.636727461894706
20260916,combined_neighborhood_preprocessor,0.08503888810477622,0.034967515617609024,0.460093896713615,0.9774356867232779,0.6367745656048757
20260917,preliminary_base,0.08062587722531826,0.0432492159307003,0.3380281690140845,0.9750233454118488,0.637466419266156
20260917,stacked_base_preprocessor,0.08062843736878629,0.0432492159307003,0.3380281690140845,0.9750183258764746,0.6374663530621997
20260917,propensity_neighborhood_preprocessor,0.08062316038180357,0.04306025058031082,0.3380281690140845,0.9750432866525222,0.637468594545376
20260917,embedding_neighborhood_preprocessor,0.08062712888268235,0.04306025058031082,0.3380281690140845,0.9750416769448751,0.6374716607139305
20260917,combined_neighborhood_preprocessor,0.08062196545778666,0.04306025058031082,0.3380281690140845,0.9750458266425249,0.6374738374198677
20260918,preliminary_base,0.08116262351383521,0.03785739094018936,0.3615023474178404,0.9772196499606104,0.6356728872770652
20260918,stacked_base_preprocessor,0.0811685014318276,0.03785739094018936,0.3615023474178404,0.9772196499606104,0.6356731534195005
20260918,propensity_neighborhood_preprocessor,0.08129483919508501,0.03639403358101845,0.3755868544600939,0.9769723947199259,0.6358347986368313
20260918,embedding_neighborhood_preprocessor,0.08158611569731312,0.03667270764708519,0.3755868544600939,0.9767452332293302,0.6358956385113755
20260918,combined_neighborhood_preprocessor,0.08111719840957553,0.03687290474772453,0.38497652582159625,0.9770123222254501,0.6359677135140986
20260919,preliminary_base,0.08536231942534188,0.03284407779574394,0.4131455399061033,0.9779702205723161,0.6368565188863082
20260919,stacked_base_preprocessor,0.08536583846694269,0.03307970613241196,0.4131455399061033,0.9779328234680562,0.6368563677239889
20260919,propensity_neighborhood_preprocessor,0.08536505752672219,0.03284407779574394,0.4131455399061033,0.977967339417374,0.6368583208321446
20260919,embedding_neighborhood_preprocessor,0.08536946090124842,0.03284407779574394,0.4131455399061033,0.977967339417374,0.6368601426536336
20260919,combined_neighborhood_preprocessor,0.08556525327936841,0.036350276321172714,0.38967136150234744,0.977146959827429,0.6370170724407577
20260920,preliminary_base,0.08303700458167095,0.03562510386109352,0.39906103286384975,0.9770857443252022,0.6375404304124305
20260920,stacked_base_preprocessor,0.08303820331620981,0.03562510386109352,0.39906103286384975,0.9770894009712127,0.63754095820582
20260920,propensity_neighborhood_preprocessor,0.08306418404577756,0.03732511028647423,0.38967136150234744,0.9763432430892559,0.6376096590667059
20260920,embedding_neighborhood_preprocessor,0.0830342102826018,0.03562510386109352,0.39906103286384975,0.9770857443252022,0.6375466535655063
20260920,combined_neighborhood_preprocessor,0.08302571970749402,0.03562510386109352,0.39906103286384975,0.9770926216068748,0.6375481202913729
20260921,preliminary_base,0.08656681581757115,0.03745599836111069,0.36619718309859156,0.9755549187158914,0.6386333515473493
20260921,stacked_base_preprocessor,0.08685887523169633,0.037976883351802826,0.3568075117370892,0.9749694828217973,0.6385569425702174
20260921,propensity_neighborhood_preprocessor,0.08679494891682495,0.03798629716038704,0.3568075117370892,0.9750809132472767,0.6385768825528435
20260921,embedding_neighborhood_preprocessor,0.08657687021160891,0.03745599836111069,0.36619718309859156,0.975579229228575,0.6386362089758059
20260921,combined_neighborhood_preprocessor,0.08678543832602827,0.0366910845041275,0.352112676056338,0.9753287071346468,0.63869201977401
