method,rmse,top1_regret,top1_hit_rate
static_base,0.12042849595505148,0.042231712490320206,0.352112676056338
static_plus_svd,0.08410281854655437,0.03874078392982483,0.37089201877934275
static_svd_plus_history_rates,0.08338936444993846,0.03829920291900635,0.37089201877934275
embedding_shared_knn,0.08252366252748837,0.038693804293870926,0.3615023474178404
embedding_program_specific_knn,0.08289132699937223,0.03895558416843414,0.352112676056338
