seed,method,rmse,top1_regret,top1_hit_rate,ndcg,pairwise_log_loss
20260902,base_embedding,0.08851778353587084,0.04210713878273964,0.3568075117370892,0.9746770415804952,0.6373847908199133
20260902,tuned_smoothed_embedding,0.08989777006474439,0.04180184751749039,0.3615023474178404,0.9745536092878166,0.6367829275659878
20260902,tuned_augmented_embedding,0.08957032709555278,0.04039844125509262,0.3755868544600939,0.9747462870570278,0.6369931595144018
20260902,fixed_smoothed_embedding,0.08877249804616535,0.04270167648792267,0.3568075117370892,0.9745480532404384,0.6371531958084229
20260902,fixed_augmented_embedding,0.08833871213190683,0.04206397384405136,0.3615023474178404,0.9745838178099138,0.6372936115250015
20260903,base_embedding,0.0847589031160009,0.03859418258070946,0.38028169014084506,0.9752399260260188,0.6368796056744259
20260903,tuned_smoothed_embedding,0.08440492426603463,0.03842499852180481,0.38967136150234744,0.9752318137915533,0.6366935153101995
20260903,tuned_augmented_embedding,0.08464710107315528,0.0392235666513443,0.3755868544600939,0.9750646113671357,0.636843029094739
20260903,fixed_smoothed_embedding,0.08420866121736172,0.038644541054964066,0.38967136150234744,0.9752348362006613,0.6365994727142357
20260903,fixed_augmented_embedding,0.08427844063654875,0.03980192169547081,0.3755868544600939,0.9751477582222585,0.6367037614773118
20260904,base_embedding,0.08294682672491274,0.03723228722810745,0.40375586854460094,0.9757938378432814,0.6368415343115629
20260904,tuned_smoothed_embedding,0.08272385371668556,0.03709063306450844,0.4084507042253521,0.9758301297690692,0.6367549055952304
20260904,tuned_augmented_embedding,0.0838462978065295,0.03688695281744003,0.40375586854460094,0.9758986596552381,0.6369020865452326
20260904,fixed_smoothed_embedding,0.08247827780319872,0.03690078482031822,0.4084507042253521,0.9758145366685329,0.6365797006690117
20260904,fixed_augmented_embedding,0.08250999178270077,0.038861602544784546,0.39906103286384975,0.975291986259885,0.6367265163122618
20260905,base_embedding,0.0909068022884611,0.038342010229825974,0.3755868544600939,0.9759029309209376,0.6380849457948498
20260905,tuned_smoothed_embedding,0.09227200222928154,0.036686476320028305,0.38497652582159625,0.9762270412208623,0.6373991268171627
20260905,tuned_augmented_embedding,0.09098534011364681,0.03642961382865906,0.39906103286384975,0.9757842426935043,0.6378326447835163
20260905,fixed_smoothed_embedding,0.09109786770929615,0.038092371076345444,0.3755868544600939,0.9759278928344921,0.6378558415151356
20260905,fixed_augmented_embedding,0.09105457612795621,0.03780076652765274,0.36619718309859156,0.9757764999299283,0.6379218483385372
