method,rmse,top1_regret,top1_hit_rate,coverage,mean_support,mean_level
base_ridge,0.04533808283391883,0.01683446392416954,0.26855123674911663,,,
fixed_level_1_base_fallback,0.04534940421581268,0.016558373346924782,0.2826855123674912,1.0,265.65017667844523,
fixed_level_2_base_fallback,0.04531373828649521,0.016460474580526352,0.28975265017667845,1.0,238.7173144876325,
fixed_level_3_base_fallback,0.04518122598528862,0.0161890871822834,0.2968197879858657,0.9752650176678446,128.06884057971016,
fixed_level_4_base_fallback,0.045218199491500854,0.016687076538801193,0.2826855123674912,0.8975265017667845,37.70472440944882,
adaptive_theorem_rule,0.04534812644124031,0.016558373346924782,0.2826855123674912,1.0,264.90812720848055,1.028268551236749
