method,rmse,top1_regret,top1_hit_rate
static_base,0.12042849595505148,0.042231712490320206,0.352112676056338
static_plus_svd,0.08344140247734916,0.036211464554071426,0.4084507042253521
static_svd_plus_history_rates,0.08280732548086911,0.03571988642215729,0.4131455399061033
embedding_shared_knn,0.08321466354265625,0.03608490899205208,0.4084507042253521
embedding_program_specific_knn,0.08260964933364456,0.034912969917058945,0.4131455399061033
