method,rmse,top1_regret,top1_hit_rate,coverage,mean_support,mean_level
base_ridge,0.10992534244707583,0.013053535483777523,0.5865724381625441,,,
fixed_level_1_base_fallback,0.10984734445810318,0.01237577572464943,0.5971731448763251,1.0,252.80565371024736,
fixed_level_2_base_fallback,0.10994669795036316,0.01272435113787651,0.5936395759717314,1.0,230.0600706713781,
fixed_level_3_base_fallback,0.109656922519207,0.012379270046949387,0.5936395759717314,0.9823321554770318,133.9388489208633,
fixed_level_4_base_fallback,0.11036013066768646,0.012942027300596237,0.5901060070671378,0.8904593639575972,38.00396825396825,
adaptive_theorem_rule,0.1099037304520607,0.01237577572464943,0.5971731448763251,1.0,238.85865724381625,1.4169611307420495
