method,rmse,top1_regret,top1_hit_rate
static_base,0.13354979650451723,0.040074631571769714,0.3568075117370892
static_plus_svd,0.08116262351383521,0.03785739094018936,0.3615023474178404
static_svd_plus_history_rates,0.08187356105384161,0.03578962758183479,0.38967136150234744
embedding_shared_knn,0.08067791732928034,0.03891831263899803,0.352112676056338
embedding_program_specific_knn,0.08056232814808667,0.03447607159614563,0.4084507042253521
propensity_full_shared_knn,0.08025241711139706,0.038751933723688126,0.37089201877934275
propensity_full_fixed_chebyshev_k50,0.08003045548061491,0.03871041536331177,0.36619718309859156
propensity_leave_one_program_out_knn,0.08074373162271022,0.03880074620246887,0.3427230046948357
