method,rmse,top1_regret,top1_hit_rate
static_base,0.12480397696071825,0.044447991997003555,0.3286384976525822
static_plus_svd,0.08062587722531826,0.0432492159307003,0.3380281690140845
static_svd_plus_history_rates,0.08067746622700198,0.0434965044260025,0.3755868544600939
embedding_shared_knn,0.07998839919698256,0.04305075854063034,0.3615023474178404
embedding_program_specific_knn,0.07989701484954145,0.04495403543114662,0.3192488262910798
propensity_full_shared_knn,0.08033479235389934,0.044367045164108276,0.3051643192488263
propensity_full_fixed_chebyshev_k50,0.08021061310054163,0.04364863038063049,0.323943661971831
propensity_leave_one_program_out_knn,0.08064265676795575,0.04308269917964935,0.3380281690140845
