method,rmse,top1_regret,top1_hit_rate
base_ridge,0.10175758895606632,0.020023968070745468,0.49295774647887325
prespecified_broad_knn,0.1017584870362317,0.020273160189390182,0.49295774647887325
globally_tuned_shared_knn,0.10203038171574944,0.018945956602692604,0.5023474178403756
program_specific_knn,0.10184055441867497,0.020675990730524063,0.49295774647887325
