method,rmse,top1_regret,top1_hit_rate
base_ridge,0.11123097770081158,0.018200645223259926,0.5211267605633803
prespecified_broad_knn,0.11134194531766836,0.018001819029450417,0.5211267605633803
globally_tuned_shared_knn,0.1107075990785069,0.01825253665447235,0.5164319248826291
program_specific_knn,0.11120078552189355,0.018591616302728653,0.5258215962441315
