method,rmse,top1_regret,top1_hit_rate,coverage,mean_support,mean_level
base_ridge,0.10348478227742745,0.019549420103430748,0.48056537102473496,,,
fixed_level_1_base_fallback,0.10645938664674759,0.015721557661890984,0.5406360424028268,1.0,252.80565371024736,
fixed_level_2_base_fallback,0.10608582198619843,0.015721557661890984,0.5406360424028268,1.0,230.0600706713781,
fixed_level_3_base_fallback,0.10651951283216476,0.016983652487397194,0.5265017667844523,0.9823321554770318,133.9388489208633,
fixed_level_4_base_fallback,0.11140523850917816,0.017297731712460518,0.5300353356890459,0.8904593639575972,38.00396825396825,
adaptive_theorem_rule,0.10649824887514114,0.015721557661890984,0.5406360424028268,1.0,245.4310954063604,1.1660777385159011
