method,rmse,top1_regret,top1_hit_rate,coverage,mean_support,mean_level
base_ridge,0.10348478227742745,0.019549420103430748,0.48056537102473496,,,
fixed_level_1,0.10637310892343521,0.015721557661890984,0.5406360424028268,1.0,266.3356890459364,
fixed_level_2,0.10617758333683014,0.015721557661890984,0.5406360424028268,1.0,254.9399293286219,
fixed_level_3,0.10528508573770523,0.015684742480516434,0.5373665480427047,0.9929328621908127,193.18861209964413,
fixed_level_4,0.10992495715618134,0.016195181757211685,0.5384615384615384,0.9646643109540636,73.08424908424908,
adaptive_theorem_rule,0.10640683770179749,0.015721557661890984,0.5406360424028268,1.0,262.8374558303887,1.137809187279152
