method,rmse,top1_regret,top1_hit_rate,coverage,mean_support,mean_level
base_ridge,0.10832813005267959,0.019000420346856117,0.49469964664310956,,,
fixed_level_1,0.11098046600818634,0.019105251878499985,0.5053003533568905,1.0,253.13074204946997,
fixed_level_2,0.111090749502182,0.019359292462468147,0.5017667844522968,1.0,218.41696113074204,
fixed_level_3,0.11623050272464752,0.0207675788551569,0.48375451263537905,0.9787985865724381,98.04332129963899,
fixed_level_4,0.12353430688381195,0.021195536479353905,0.4557522123893805,0.7985865724381626,17.65929203539823,
adaptive_theorem_rule,0.11087232083082199,0.019105251878499985,0.5053003533568905,1.0,238.3992932862191,1.265017667844523
