method,rmse,top1_regret,top1_hit_rate,coverage,mean_support,mean_level
base_ridge,0.1070174156444692,0.018778832629323006,0.4911660777385159,,,
fixed_level_1_base_fallback,0.10699296742677689,0.01812831498682499,0.49823321554770317,1.0,262.6042402826855,
fixed_level_2_base_fallback,0.10696172714233398,0.018402881920337677,0.49469964664310956,1.0,244.79505300353358,
fixed_level_3_base_fallback,0.1071743592619896,0.018578244373202324,0.4911660777385159,0.9752650176678446,135.8913043478261,
fixed_level_4_base_fallback,0.1066468358039856,0.018699970096349716,0.4911660777385159,0.9045936395759717,37.41015625,
adaptive_theorem_rule,0.10699071735143661,0.01812831498682499,0.49823321554770317,1.0,262.48056537102474,1.017667844522968
