method,rmse,top1_regret,top1_hit_rate
static_base,0.12118053094548523,0.035654690116643906,0.38967136150234744
static_plus_svd,0.08179391471562278,0.03126305714249611,0.431924882629108
static_svd_plus_history_rates,0.0821336440535849,0.030113697052001953,0.4225352112676056
embedding_shared_knn,0.08168464870480502,0.031901996582746506,0.4272300469483568
embedding_program_specific_knn,0.08134828584626738,0.032780684530735016,0.38028169014084506
propensity_full_shared_knn,0.0820848358283511,0.031416889280080795,0.40375586854460094
propensity_leave_one_program_out_knn,0.08184679172436318,0.03303303197026253,0.4084507042253521
