method,rmse,top1_regret,top1_hit_rate
base_ridge,0.11001192901072217,0.021092787384986877,0.45539906103286387
globally_tuned_shared_knn,0.10987110253352342,0.020572753623127937,0.460093896713615
program_specific_knn,0.11025169232965287,0.021415656432509422,0.4647887323943662
