method,rmse,top1_regret,top1_hit_rate
static_base,0.1316165248144199,0.04729306697845459,0.323943661971831
static_plus_svd,0.08912993972687175,0.0414557158946991,0.36619718309859156
static_svd_plus_history_rates,0.08755056764123287,0.04380132257938385,0.3380281690140845
embedding_shared_knn,0.08959292785777116,0.04321596026420593,0.3333333333333333
embedding_program_specific_knn,0.08722818635520932,0.04085078835487366,0.37089201877934275
