method,rmse,top1_regret,top1_hit_rate
static_base,0.13104452486756102,0.04234379157423973,0.3333333333333333
static_plus_svd,0.0915155416346378,0.04009076952934265,0.36619718309859156
static_svd_plus_history_rates,0.09137090667198373,0.04169651120901108,0.37089201877934275
embedding_shared_knn,0.09069861708719125,0.038469865918159485,0.38028169014084506
embedding_program_specific_knn,0.09070337476227726,0.04119633883237839,0.3615023474178404
propensity_full_shared_knn,0.09121257251278166,0.04157981649041176,0.3051643192488263
propensity_leave_one_program_out_knn,0.09103941868694136,0.041570309549570084,0.3615023474178404
