method,rmse,top1_regret,top1_hit_rate
static_base,0.128952000275923,0.04120048135519028,0.3380281690140845
static_plus_svd,0.0847589031160009,0.03859418258070946,0.38028169014084506
static_svd_plus_history_rates,0.08456239894203149,0.04025346413254738,0.3755868544600939
embedding_shared_knn,0.08460418295601017,0.03921312838792801,0.3755868544600939
embedding_program_specific_knn,0.0845216032279666,0.0397237204015255,0.3615023474178404
